,index,name,cre_id,Lng,Lat,place_id,gas_price,gas type,Rating,User Ratings,Google_Name,Address,Types
2533,6728,PARADOR HACIENDA NUEVA SA DE CV,PL/5368/EXP/ES/2015,-102.6247,22.82659,4707,18.4,regular,3.5,6,Pemex,"Carret.Federal 45 Tramo Zac-Fresnillo Km. 10.914, Morelos","gas_station, point_of_interest, establishment"
2534,6731,gasolinera cuxtepeques s.a. de c.v.,PL/5972/EXP/ES/2015,-92.83539,16.08684,4708,18.99,regular,3.4,9,Pemex,"Km 0+500 Carrt. Independencia, La Concordia","gas_station, point_of_interest, establishment"
2535,6734,ALMARAIL S.A. DE C.V.,PL/5222/EXP/ES/2015,-102.537,19.10746,4709,16.43,regular,3.9,26,PEMEX-5621,"Michoacán Apatzingán De La Constitución-Aguililla, Pizándaro","gas_station, point_of_interest, establishment"
2536,6737,Servicio Lopez Portillo S.A. de C.V.,PL/5268/EXP/ES/2015,-99.62499,19.32208,4710,17.89,regular,3.7,70,Service Station E09872,"López Portillo 505, Delegación San Lorenzo Tepaltitlán I, Delegación San Lorenzo Tepaltitlán, Toluca de Lerdo","gas_station, point_of_interest, establishment"
2537,6740,FRANCISCO PADILLA ORTIZ,PL/5883/EXP/ES/2015,-99.15264,19.390420000000002,4711,19.29,regular,3.7,268,Gasolinera Pemex,"Petén No. 228, Narvarte Poniente, Ciudad de México","gas_station, point_of_interest, establishment"
2538,6742,AUTOSERVICIOS UNIDOS JOCOTEPEC SA DE CV,PL/5961/EXP/ES/2015,-103.4189,20.28456,4712,19.5,regular,3.6,38,Pemex,"Colon Sur # 1 Esq. Carrt, Chapala, Jocotepec","gas_station, point_of_interest, establishment"
2539,6745,"SUPER S RAPÍDITOS BIP BIP, S.A. DE C.V.",PL/5144/EXP/ES/2015,-106.4816,31.736729999999998,4713,12.47,regular,3.7,11,BipGas Lerdo,"Av Lerdo 281, Adición Oriental, Cd Juárez","gas_station, point_of_interest, establishment"
2540,6747,"COMVALE DE MEXICO, S.A. DE C.V.",PL/5402/EXP/ES/2015,-101.01799999999999,22.12657,4714,17.71,regular,3.7,80,Pemex,"Av. Chapultepec 1090, Alpes, Colinas del Parque, San Luis","gas_station, point_of_interest, establishment"
2541,6749,ADMINISTRADORA DEL COLORADO S. DE R.L. DE C.V.,PL/5302/EXP/ES/2015,-116.6016,31.837509999999998,4715,17.97,regular,4.2,177,bp,"Calle Plinta, Valle Dorado, Ensenada","gas_station, point_of_interest, establishment"
2542,6751,EST. DE SERVICIO LOS PINITOS DE GUERRERO SA DE CV,PL/5501/EXP/ES/2015,-99.42223,18.48256,4716,18.6,regular,3.9,21,Pemex,Carrt. Mexico-Iguala Km 31,"gas_station, point_of_interest, establishment"
2543,6754,RITA MARIA EUGENIA ROBLES RAMIREZ,PL/6017/EXP/ES/2015,-92.10091,16.89422,4717,20.05,premium,0,0,Pemex,"Carret. San Cristobal-Palenque Km 83.5, Ocosingo","gas_station, point_of_interest, establishment"
2544,6757,GASOLINERA JV S.A. DE C.V.,PL/5940/EXP/ES/2015,-105.6452,26.922079999999998,4718,18.4,regular,0,0,Gasolinera Pemex,"Carretera 45 A Durango No. 3 Contiguo Al Fraccionamietno Diamante, Hidalgo del Parral","gas_station, point_of_interest, establishment"
2545,6760,ALMA DELIA BELMONTE MUÑOZ,PL/5396/EXP/ES/2015,-102.1239,21.206429999999997,4719,19.99,regular,4.2,5,Gasolinera Pemex,"Calle Niños Heroes 116, Unión de San Antonio","gas_station, point_of_interest, establishment"
2546,6763,"LUIS ALVAREZ E HIJOS, S.A. DE C.V.",PL/5882/EXP/ES/2015,-117.0008,32.447109999999995,4720,17.89,regular,4.4,16,Gasolinera Tesoro,"Calle Padre Hidalgo No. 9330, La Jolla, La Gloria, Tijuana","gas_station, point_of_interest, establishment"
2547,6766,EFRAIN MARTINEZ COSSIO,PL/5561/EXP/ES/2015,-97.03356,20.08023,4721,19.55,regular,3.5,14,Estación de Servicio Repsol,"Lt.2- Mza-1 Zona-7 No. 600 (Km 2 Mtz-Torre-S.Raf, Martinez de la Torre, Veracruz","gas_station, point_of_interest, establishment"
2548,6769,COMBUSTIBLES Y LUBRICANTES REFORMA S.A DE C.V.,PL/5844/EXP/ES/2015,-110.8182,27.95822,4722,19.8,regular,0,0,Pemex,"Av. Reforma y Juarez S/N, Empalme","gas_station, point_of_interest, establishment"
2549,6771,GRUPO GASOLINERO ROJAS SA DE CV,PL/6040/EXP/ES/2015,-100.4198,20.87431,4723,18.99,regular,3.8,124,Gasolinera Pemex,"Paseo de la República No. 35311, Santiago de Querétaro","gas_station, point_of_interest, establishment"
2550,6774,AGUSTIN CASTILLO RODRIGUEZ,PL/5986/EXP/ES/2015,-97.50318,18.51911,4724,18.75,regular,3.6,65,Gasolinera Don Cheque,"Carretera Federal Puebla-tehuacán, Pino Suárez 13, San Bartolo Teontepec","gas_station, point_of_interest, establishment"
2551,6777,"Hidrocarburos San Nicolas, S.A. de C.V.",PL/5089/EXP/ES/2015,-98.3911,20.0973,4725,17.27,regular,3.7,87,Pemex,"Carr. Tulancingo-Jaltepec Num. 807, Tulancingo de Bravo","gas_station, point_of_interest, establishment"
2552,6780,MARISSA DEL CARMEN HERAS LOPEZ,PL/5982/EXP/ES/2015,-107.4132,24.83376,4726,16.29,regular,0,0,Gasolinera santafe,"Secofi 2892, Sin Asignación En Nombre de Asentamiento, Condesa, Culiacán Rosales","gas_station, point_of_interest, establishment"
2553,6783,"Gasolineras Rahel, S.A. de C.V.",PL/5734/EXP/ES/2015,-98.4315,19.26931,4727,18.99,regular,3.6,89,Pemex,"Calle 216 555, Los Pinos, San Martín Texmelucan de Labastida","gas_station, point_of_interest, establishment"
2554,6785,"COMERCIALIZADORA CMBA, S.A.P.I. DE C.V.",PL/5661/EXP/ES/2015,-100.4545,25.674770000000002,4728,19.34,regular,0,0,Pemex Gasolinera,"SIN COLONIA 510-A SIN COLONIA, Las Granadas, Santa Catarina","gas_station, point_of_interest, establishment"
2555,6788,GASOLINERA JV S.A. DE C.V.,PL/5938/EXP/ES/2015,-105.7128,26.94023,4729,18.4,regular,5,1,Gasolinera Pemex,"1 Y Avenida Universidad, Avenida Niños Héroes Km 4, Ruben Aguilar, Hidalgo del Parral","gas_station, point_of_interest, establishment"
2556,6791,"COMBUSTIBLES REAL, S.A. DE C.V.",PL/5720/EXP/ES/2015,-96.9162,18.874979999999997,4730,17.49,regular,4.3,12,Estación de Servicio Repsol,"Boulevard, Córdoba - Peñuela No. 4358, Córdoba","gas_station, point_of_interest, establishment"
2557,6794,"AUTOSERVICIO AMATLAN, S DE RL DE CV",PL/5308/EXP/ES/2015,-96.91208,18.852999999999998,4731,18.05,regular,4.1,9,bp,"Carr Cordoba Amatlan, Amatlán de los Reyes","gas_station, point_of_interest, establishment"
2558,6797,"SERVICIOS GASOLINEROS DE MEXICO, S.A. DE C.V.",PL/5292/EXP/ES/2015,-100.2981,25.67644,4732,19.3,regular,3.9,19,Pemex,"Av. Félix U. Gómez 260, Centro, Monterrey","gas_station, point_of_interest, establishment"
2559,6800,"SUPER S RAPÍDITOS BIP BIP, S.A. DE C.V.",PL/5128/EXP/ES/2015,-106.4101,31.64991,4733,12.47,regular,4.1,7,Gasolinera Bip Gas,"Granjero, Ciudad Juárez","gas_station, point_of_interest, establishment"
2560,6802,COPAA ADMINISTRACION SA DE CV,PL/5071/EXP/ES/2015,-99.53296,27.45335,4734,14.5,regular,3.5,4,Gasolinera Pemex,"Prol Av Monterrey No. 5401, Los Encinos, Nuevo Laredo","gas_station, point_of_interest, establishment"
2561,6804,Garage Imuris SA de CV,PL/5703/EXP/ES/2015,-110.8541,30.781940000000002,4735,20.49,regular,3.8,157,Pemex,"Carr. Internacional Km.205, Ímuris Centro, Imuris","gas_station, point_of_interest, establishment"
2562,6807,SERVICIO TLAXCALA SA DE CV,PL/5159/EXP/ES/2015,-106.3275,31.624109999999998,4736,12.37,regular,0,0,Pemex,"Carretera Juarez-Porvenir No. 1657, Cd Juárez","gas_station, point_of_interest, establishment"
2563,6808,"AAS LA PALMA, SA DE CV",PL/5504/EXP/ES/2015,-107.6513,24.81306,4737,17.3,regular,4.2,5,Pemex,Carrt. Caimancito-Culiacan # 363 Ote. y Av. Democr,"gas_station, point_of_interest, establishment"
2564,6811,SERVICIO LAS CONCHITAS S.A. DE C.V.,PL/5855/EXP/ES/2015,-103.3219,20.59241,4738,18.61,regular,4,4,TOTAL Las Conchitas,"AV. SOLIDARIDAD IBEROAMERICA No. 1000, COL, La Duraznera, San Pedro Tlaquepaque","gas_station, point_of_interest, establishment"
2565,6814,"SAN ANTONIO TEKAX, SA DE CV (ES11113)",PL/6173/EXP/ES/2015,-89.30053000000001,20.21238,4739,20.89,diesel,0,0,Gasolinera Pemex,"76 No 199, Centro, Tekax","gas_station, point_of_interest, establishment"
2566,6817,EZEQUIEL RIVERA VALENCIA,PL/5754/EXP/ES/2015,-112.167,30.706090000000003,4740,17.99,regular,0,0,Gasolinera Pemex,"Profas. Sanchez Y Burrola Y, Calle S Esq, Contreras, Caborca","gas_station, point_of_interest, establishment"
2567,6820,"AUTOSERVICIO BIENESTAR, S.A. DE C.V.",PL/5320/EXP/ES/2015,-116.8437,32.50762,4741,17.79,regular,3.7,102,ASB Gasolinera MIRADOR,"Carretera BC 201, El Mirador, Tijuana","gas_station, point_of_interest, establishment"
2568,6823,GASOLINERA JV S.A. DE C.V.,PL/5935/EXP/ES/2015,-105.6223,26.93425,4742,18.3,regular,0,0,Gasolinera Pemex,"5, Carretera 45 Parral Jimenez Km. 1, Hidalgo del Parral","gas_station, point_of_interest, establishment"
2569,6826,GASOLINERIA DAFER SA DE CV,PL/5893/EXP/ES/2015,-100.2741,25.64892,4743,17.94,regular,0,0,Estación de Servicio Gulf,"Av. Revolución #3401, Rincon De La Primavera, Monterrey","gas_station, point_of_interest, establishment"
2570,6828,Servicio La Joya de Acajete Veracruz SA de CV,PL/5956/EXP/ES/2015,-97.03168000000001,19.61161,4744,18.65,regular,4,34,Pemex,"Puebla - Xalapa, La Joya, Acajete","gas_station, point_of_interest, establishment"
2571,6831,DESERTGAS SA DE CV,PL/6088/EXP/ES/2015,-105.4612,28.191370000000003,4745,17.99,regular,3.5,4,Gasolinera Pemex,"Av. Sexta Ote. No. 724, Centro, Delicias","gas_station, point_of_interest, establishment"
2572,6833,Servicio Morales Morales S. A. de C. V.,PL/5433/EXP/ES/2015,-92.11901999999999,16.25546,4746,19.67,regular,3.8,76,"Servicio Morales Morales, S.A. De C.V.","Carretera Comitan-Margaritas # 1490, Col. Concepcion, Comitán de Domínguez","gas_station, point_of_interest, establishment"
2573,6835,Servicio Cupula SA de CV,PL/6143/EXP/ES/2015,-99.59137,18.95663,4747,18.79,premium,3.6,29,Pemex ServiFácil,"Calle Petronilo Monrroy, Centro, Tenancingo de Degollado","gas_station, point_of_interest, establishment"
2574,6838,"SUPER S RAPÍDITOS BIP BIP, S.A. DE C.V.",PL/5204/EXP/ES/2015,-106.5146,31.742720000000002,4748,12.47,regular,3.8,32,Pemex,"Hospital # 5803 Esq. Caucho, Cd Juárez","gas_station, point_of_interest, establishment"
2575,6840,SINERGIA DE ENERGETICOS S.A. DE C.V.,PL/5967/EXP/ES/2015,-98.21783,19.03945,4749,18.04,regular,5,1,Pemex,"Iztaccihuatl, Av. Manuel Espinosa Yglesias 31 Pte. Esq, Puebla","gas_station, point_of_interest, establishment"
2576,6842,"IRVILU, S.A DE C.V",PL/5524/EXP/ES/2015,-109.9281,27.55085,4750,19.69,regular,4.1,73,PEMEX,"México 15, Nogales Km 1859","gas_station, point_of_interest, establishment"
2577,6845,GASOLINERA ENTRONQUE LAS PALMAS S.A. DE C.V.,PL/5546/EXP/ES/2015,-102.2074,17.972189999999998,4751,17.25,regular,3.6,213,Gasolinera Entronque,"Las Torres, 2do Sector de Fidelac, Lázaro Cárdenas","gas_station, point_of_interest, establishment"
2578,6848,COMBUSTIBLES TUPATARO SA DE CV,PL/5713/EXP/ES/2015,-101.6468,20.60618,4752,19.3,regular,3.4,42,PEMEX-6660,"Carrt. Cueramaro-Abasolo Entq, Cueramaro, Km 23.7, Tupátaro","gas_station, point_of_interest, establishment"
2579,6851,HIDROCARBUROS LAS QUINTAS SA DE CV,PL/5294/EXP/ES/2015,-100.2126,25.6902,4753,18.99,regular,4.5,2,PEMEX,"Av. Adolfo López Mateos 501, Residencial Las Quintas, Guadalupe","gas_station, point_of_interest, establishment"
2580,6853,"MULTISERVICIOS SOMARVE, S.A. DE C.V.",PL/5262/EXP/ES/2015,-96.932,19.55894,4754,18.2,regular,4.3,34,Pemex,"Av. Adolfo Ruiz Cortines 3305, Rafael Murillo Vidal, Xalapa-Enríquez","gas_station, point_of_interest, establishment"
2581,6856,COMBUSTIBLES Y LUBRICANTES LOS CACHORROS SA DE CV,PL/5781/EXP/ES/2015,-107.4829,28.547320000000003,4755,18.84,regular,0,0,Gasolinera Circle K Guerrero,"Vicente Guerrero No. 2, Centro, Guerrero","gas_station, point_of_interest, establishment"
2582,6859,FECAM SA DE CV,PL/5473/EXP/ES/2015,-92.27001,14.90094,4756,18.05,regular,3.8,55,"Fecam, S.A. De C.V.","Calle Sexta Privada Ote. S/N, Los Naranjos, Centro, Tapachula de Córdova y Ordoñez","gas_station, point_of_interest, establishment"
2583,6862,MACLOVIO EFREN HERNANDEZ HERNANDEZ,PL/5853/EXP/ES/2015,-98.27758,18.99586,4757,18.09,regular,3.4,7,Gasolinera Pemex,"Blvrd Interamericano No.150, Lomas de Angelópolis, San Antonio Cacalotepec, Tlaxcalancingo","gas_station, point_of_interest, establishment"
2584,6865,SERVICIO JUSTO GARCIA FLORES S DE R L DE C V,PL/5369/EXP/ES/2015,-99.67649,19.2886,4758,16.99,regular,4,191,PEMEX Av Lerdo,"Av. Sebastián Lerdo de Tejada 1124, Barrio de San Bernardino, Toluca de Lerdo","gas_station, point_of_interest, establishment"
2585,6867,"SUPER S RAPÍDITOS BIP BIP, S.A. DE C.V.",PL/5123/EXP/ES/2015,-106.4172,31.687859999999997,4759,12.47,regular,4.8,6,Arco,"Ramón Rivera Lara, Ciudad Juárez","gas_station, point_of_interest, establishment"
2586,6869,COMBUSTIBLES EBANO S.A. DE C.V,PL/5912/EXP/ES/2015,-103.594,20.41183,4760,19.3,regular,5,2,Gasolinera Pemex,"Prolongacion Justo Sierra, Acatlan de Juarez - Guadalajara 1","gas_station, point_of_interest, establishment"
2587,6872,ESTACIÓN DE SERVICIO SAN RODRIGO SA DE CV,PL/5349/EXP/ES/2015,-97.67054,17.28141,4761,19.75,premium,0,0,Pemex,"A Yucudaa, San Diego, Tlaxiaco","gas_station, point_of_interest, establishment"
2588,6875,SERVICIO BACOBAMPO SA DE CV,PL/5613/EXP/ES/2015,-109.6475,26.818279999999998,4762,21.0,diesel,4.2,20,Ygas Gas Stations - Service Control,"Severiano Talamante 20, El Control, Huatabampo","gas_station, point_of_interest, establishment"
2589,6878,Operadora cinco hermanos S.A. de C.V.,PL/5827/EXP/ES/2015,-93.38821,15.79006,4763,19.65,regular,1,1,Pemex,"Carrt. Tapanatepec-Talisman Km 122+300, Pijijiapan","gas_station, point_of_interest, establishment"
2590,6881,"GASOLINERA EL PAISA, S.A. DE C.V.",PL/6120/EXP/ES/2015,-102.3278,21.25101,4764,19.27,regular,3,3,Gasolinera Pemex,"Blvd. Lic. Ramón Martín Huerta Num. 467, Centro, San Juan de los Lagos","gas_station, point_of_interest, establishment"
2591,6883,"GASOLINERA TAMAZULA, S.A. DE C.V.",PL/5200/EXP/ES/2015,-106.9672,24.96349,4765,19.85,regular,5,1,Gasolinera pemex,Tamazula de Victoria,"gas_station, point_of_interest, establishment"
2592,6886,GASOLINERA PERIFERICO SA DE CV,PL/5209/EXP/ES/2015,-92.26208000000001,14.898879999999998,4766,18.05,regular,3.7,43,Pemex,"Calle Octava Ote. Esq, Los Naranjos, Centro, Tapachula de Córdova y Ordoñez","gas_station, point_of_interest, establishment"
2593,6889,"SERVICIOS SAN NICOLAS, SA DE CV (ES10507)",PL/6119/EXP/ES/2015,-89.66063,21.02257,4767,19.04,regular,4.1,14,Gasolinera Pemex,"Calle 16 A X 60 Tab. Cat. 0202060, Centro, Umán","gas_station, point_of_interest, establishment"
