,index,name,cre_id,Lng,Lat,place_id,gas_price,gas type,Rating,User Ratings,Google_Name,Address,Types
7475,19772,PATRICIA MATA VARGAS,PL/8646/EXP/ES/2015,-99.476,19.1816,9661,18.23,regular,3.7,34,"Pemex gas station, Santiago","Galeana S/N, Santiago Tianguistenco","gas_station, point_of_interest, establishment"
7476,19774,"PISA COMBUSTIBLES, S.A. DE C.V.",PL/8555/EXP/ES/2015,-98.11314,19.46432,9662,17.85,regular,3.8,205,Gasolinera Pemex,"Blvd Ignacio Zaragoza Esq Carretera Apizaco Tlaxcala #31, 5 Seccion Agricola Dolores, Tetla De La Solidaridad","gas_station, point_of_interest, establishment"
7477,19777,"FARMING MULTISERVICIOS, S.A. DE C.V.",PL/8746/EXP/ES/2015,-106.4212,23.24495,9663,18.38,regular,0,0,"Gaspasa Gasolinas, Estación El Mar","Carretera Internacional #3024 Fracc, Isla Residencial, Mazatlán","gas_station, point_of_interest, establishment"
7478,19780,SERVICIO  JUQUILA S.A DE C.V,PL/8502/EXP/ES/2015,-98.31597,19.0389,9664,18.53,regular,2.4,27,Gasolinera San Rafael Comac,"Tonantzintla, M. Hidalgo, San Rafael Comac, San Andrés Cholula","gas_station, point_of_interest, establishment"
7479,19783,Gasolinera Faza SA de CV,PL/8165/EXP/ES/2015,-103.3698,25.6414,9665,18.84,regular,0,0,Pemex,La Concha,"gas_station, point_of_interest, establishment"
7480,19785,combustibles del lago sa de cv,PL/8630/EXP/ES/2015,-103.2897,20.29739,9666,19.19,regular,4,30,Gasolinera Pemex,"Hidalgo Num. 537, Ajijic","gas_station, point_of_interest, establishment"
7481,19787,"SERVICIOS GASOLINEROS DE MEXICO, S.A. DE C.V.",PL/8440/EXP/ES/2015,-100.3087,25.71432,9667,19.3,regular,4.2,128,PEMEX,"Francisco G. Bocanegra esquina con Guerrero s/n, Sin Nombre de Col 20, Monterrey","gas_station, point_of_interest, establishment"
7482,19789,"HIDROSINA PLUS, S.A.P.I. DE C.V.",PL/8253/EXP/ES/2015,-101.198,20.56279,9668,17.99,regular,0,0,Gasolinera Pemex,"Avenida Obregon Sur Cruz C/Domingo, Fernando Lizarde No. 704, El Eden, Salamanca","gas_station, point_of_interest, establishment"
7483,19791,"OGSA, S.A. DE C.V.",PL/8569/EXP/ES/2015,-94.58789,18.00959,9669,18.26,regular,3.9,79,Gasolinera PEMEX,"México 180D, Minatitlán","gas_station, point_of_interest, establishment"
7484,19794,EZEQUIEL GUTIERREZ MARTIN,PL/8505/EXP/ES/2015,-102.6738,20.9428,9670,19.8,premium,3.9,81,Pemex,"Km.100 Carr, Guadalajara - Lagos de Moreno","gas_station, point_of_interest, establishment"
7485,19797,SUPERSERVICIO MARIA S.A. DE C.V.,PL/8380/EXP/ES/2015,-102.4792,19.57721,9671,19.4,regular,3.8,14,Gasolinera SAN Sebastian O SAN Serv SANTA Maria,"60380, Calz Rafael Ochoa de Montaño 429, Héroe de Nacozari, Los Reyes de Salgado","gas_station, point_of_interest, establishment"
7486,19800,"SERVICIOS GASOLINEROS DE MEXICO, S.A. DE C.V.",PL/8432/EXP/ES/2015,-100.8938,25.4455,9672,19.49,diesel,4,45,Oxxo Gas,"Blvd. Jesús Valdez Sánchez 254, El Llano, Saltillo","gas_station, point_of_interest, establishment"
7487,19803,"SERVICIO MIGUEL ANGEL, S. A. DE C. V.",PL/8636/EXP/ES/2015,-99.49882,19.13101,9673,18.4,regular,3.8,82,Pemex,"La Marqueza-Tenango KM 20, Xalatlaco","gas_station, point_of_interest, establishment"
7488,19806,"GRUPO MOLMER, S.A. DE C.V.",PL/8557/EXP/ES/2015,-102.8754,23.18893,9674,18.79,regular,3.8,69,Gasolinera Pemex,"Blvd, Paseo del Mineral Esq, Lomas de Plateros, Fresnillo","gas_station, point_of_interest, establishment"
7489,19809,"CORPORATIVO EMPRENDEDOR DEL NOROESTE, S.A. DE C.V.",PL/8549/EXP/ES/2015,-115.404,32.67113,9675,16.79,regular,3.8,29,Pemex,"Calzada Abelardo L Rodriguez, Pimsa II, Mexicali","gas_station, point_of_interest, establishment"
7490,19812,gasolinera la puerta sa de cv,PL/8155/EXP/ES/2015,-97.6841,20.47651,9676,18.79,regular,3.3,3,Pemex,Km 266.6 Carret. Mexico-Tuxpan,"gas_station, point_of_interest, establishment"
7491,19815,EVERARDO LARA COVARRUBIAS,PL/8698/EXP/ES/2015,-98.96789,19.42536,9677,17.8,regular,3.9,92,Gasolinera,"Av. del Peñon, Tejedores, Chimalhuacán","gas_station, point_of_interest, establishment"
7492,19818,"HIDROSINA PLUS, S.A.P.I. DE C.V.",PL/8499/EXP/ES/2015,-109.0152,25.801660000000002,9678,19.95,regular,4.2,26,"Combustibles y Lubricantes Los Mochis s,a de c,v","Independencia Kilómetro 4.2, Ruben Jaramillo, Los Mochis","gas_station, point_of_interest, establishment"
7493,19820,MANUEL ARTEAGA ALVAREZ,PL/8348/EXP/ES/2015,-100.6296,20.46037,9679,18.99,diesel,4,24,Gasolinera Pemex,"Calle Guadalupe Mandujano 519-501, Manuel Avila Camacho, Apaseo el Alto","gas_station, point_of_interest, establishment"
7494,19823,ABASTECEDORA VERACRUZANA SA DE CV,PL/8769/EXP/ES/2015,-96.11224,19.15928,9680,17.29,regular,4.1,29,Pemex,"Calz. Juan Pablo II, Jardines del Virginia, Veracruz","gas_station, point_of_interest, establishment"
7495,19825,SÚPER SERVICIO 5 MINAS S.A. DE C.V.,PL/8265/EXP/ES/2015,-104.0714,20.77366,9681,18.8,regular,3.8,139,Pemex Service Station # 6314,"Extramuros # 201 Carrt. a, Etzatlán","gas_station, point_of_interest, establishment"
7496,19828,OTHON FELIPE CEJUDO ROMERO,PL/8339/EXP/ES/2015,-98.87326,19.20284,9682,17.73,regular,2.9,8,Pemex,"Carrt.Cedral-Tepetlixpa,Tramo Temamatla-Tenenango, Temamatla","gas_station, point_of_interest, establishment"
7497,19831,Servicio Nainari S.A. de C.V.,PL/8705/EXP/ES/2015,-109.9334,27.46465,9683,19.75,regular,3,1,Servicios y Lubricantes Forgas,"Norman E Bourlaug 6230, La Misión, Cd Obregón","gas_station, point_of_interest, establishment"
7498,19834,"GASOLINERIA FOY DE TUXPAN, SA DE CV.",PL/8695/EXP/ES/2015,-97.39927,20.96686,9684,19.29,regular,4.1,20,Gasolinera El Pescador,"Rosal, Los Pinos, Túxpam de Rodríguez Cano","gas_station, point_of_interest, establishment"
7499,19837,SERVICIO CINCO HERMANOS SA DE CV,PL/8503/EXP/ES/2015,-115.4391,32.59176,9685,17.5,regular,0,0,Gasolinera Pemex,"Avenida, Gral. Santiago Vidaurri S/N, Misión del Ángel, Mexicali","gas_station, point_of_interest, establishment"
7500,19839,JUAN JOSE DE JESUS FLORES ORTIZ,PL/8212/EXP/ES/2015,-104.8994,21.22784,9686,19.79,regular,3.2,6,Pemex,"Av.Prolongacion Hgo.Y Carrt, Chapalilla","gas_station, point_of_interest, establishment"
7501,19842,Servicio Las Arsinas S.A. de C.V.,PL/8624/EXP/ES/2015,-102.3323,22.72266,9687,18.79,diesel,2,1,Pemex,"Km 110+900 Carrt. 45 Panamericana Tramo Zac-Ags, Guadalupe","gas_station, point_of_interest, establishment"
7502,19843,"AUTO SERVICIO LA PIEDRERA, S.A. DE C.V.",PL/8739/EXP/ES/2015,-108.8771,25.78295,9688,19.39,diesel,4.2,9,Pemex,"Carrt. Int Km 192+500 Ahome Sinaloa MX 81255, Culiacán - Los Mochis","gas_station, point_of_interest, establishment"
7503,19846,SERVICIO TERAN TERAN SA DE CV,PL/8533/EXP/ES/2015,-117.0575,32.38409,9689,17.89,regular,3.8,29,Service Station: E11380,"Carretera Libre Tijuana-Rosarito 125, Rosarito","gas_station, point_of_interest, establishment"
7504,19848,GASOLINERA SERVICIO YURECUARO SA DE CV,PL/8359/EXP/ES/2015,-102.26299999999999,20.32858,9690,18.8,regular,4.5,6,Global Gas,"Hidalgo 2, Centro, Yurécuaro","gas_station, point_of_interest, establishment"
7505,19851,"COMBUSTIBLES Y LUBRICANTES AME, S.A. DE C.V.",PL/8281/EXP/ES/2015,-98.19716,23.78216,9691,18.45,regular,4,1,Pemex,"Carrt. Est.Manuel-La Coma Tramo S.La Marina-La Com, Soto la Marina","gas_station, point_of_interest, establishment"
7506,19854,SERVICIO COLÓN S.A. DE C.V.,PL/8678/EXP/ES/2015,-102.4613,22.750339999999998,9692,18.39,regular,2.3,3,Pemex,"Carrt. Aguascalientes-Zacatecas Km 115, Guadalupe","gas_station, point_of_interest, establishment"
7507,19857,SERVICIOS EL ANDARIEGO S.A. DE C.V.,PL/8302/EXP/ES/2015,-98.01246,19.433410000000002,9693,17.99,regular,3.8,30,bp,"Carretera Xaloztoc-Terrant Km. 9-500, Xaloztoc","gas_station, point_of_interest, establishment"
7508,19860,SERVICIO FERNANDEZ HNOS SA DE CV,PL/8263/EXP/ES/2015,-98.90656,17.00548,9694,19.82,regular,4,84,Estación de Servicio San Antonio SA de CV No. 0323,"Carretera Acapulco pinotepa Nacional Km. 165 No. 80 Col. Centro Marquelia Guerrero, Pinotepa Nacional - Acapulco, Marquelia","gas_station, point_of_interest, establishment"
7509,19863,"GASOLINERA IGLUF, S.A. DE C.V.",PL/8294/EXP/ES/2015,-104.5924,25.1458,9695,19.9,premium,0,0,Pemex,"Carr. Panamericana Durango-Parral Km.162, Rodeo","gas_station, point_of_interest, establishment"
7510,19866,"SERVICIOS GASOLINEROS DE MEXICO, S.A. DE C.V.",PL/8422/EXP/ES/2015,-100.9231,25.559820000000002,9696,19.59,diesel,3.9,179,Pemex,"Carr. Monterrey - Saltillo, Zona Industrial, Ramos Arizpe","gas_station, point_of_interest, establishment"
7511,19869,SERVICIO PUEBLA BAPJE SA DE CV,PL/8201/EXP/ES/2015,-98.20746,19.03334,9697,17.7,regular,3.8,30,Gasolinera Pemex,"Av 25 Pte No. 712, Zona Sin Asignación de Nombre de Col 35, Centro, Puebla","gas_station, point_of_interest, establishment"
7512,19872,ESTACION GEMMA OCOTLAN SA DE CV,PL/8618/EXP/ES/2015,-98.26991,19.1403,9698,17.64,regular,3,7,Gasolinera Pemex,"Anillo Perif. Ecológico No. 5, S/C, San Francisco Ocotlán","gas_station, point_of_interest, establishment"
7513,19875,"AUTO SERVICIO LA PIEDRERA, S.A. DE C.V.",PL/8740/EXP/ES/2015,-109.17200000000001,25.920379999999998,9699,20.75,diesel,4,2,Gasolinera Pemex,"Constitucion Y, Olas Altas No. 38, Centro, Ahome","gas_station, point_of_interest, establishment"
7514,19878,ESTACION DE SERVICIO CINCO DE MAYO SA DE CV,PL/8723/EXP/ES/2015,-110.9156,31.297729999999998,9700,16.55,premium,0,0,Grupo Gasolinero Cinco de Mayo,"Bella Vista, Nogales","gas_station, point_of_interest, establishment"
7515,19881,SUPER SERVICIO JUMM SA DE CV,PL/8641/EXP/ES/2015,-103.4857,19.66713,9701,19.45,regular,0,0,Gasolinera Pemex,"Carretera Ciudad Guzman - Autlan Km 3.50 Margen Izquierdo, Zapotlán el Grande","gas_station, point_of_interest, establishment"
7516,19884,SINERGIA DE ENERGETICOS S.A. DE C.V.,PL/8597/EXP/ES/2015,-98.16069,19.074579999999997,9702,18.49,diesel,1.5,2,Amigas Puebla 2000,"CARR. MEXICO-VERACRUZ EX RANCHO DE ORTEGA, Parque Industrial Puebla 2000","gas_station, point_of_interest, establishment"
7517,19887,GRUPO GASOLINERO AZTECA SA DE CV,PL/8159/EXP/ES/2015,-102.4892,19.63099,9703,19.1,regular,0,0,Gasolinera San Juan de Dios,Los Reyes,"gas_station, point_of_interest, establishment"
7518,19890,"CORPORATIVO EMPRENDEDOR DEL NOROESTE, S.A. DE C.V.",PL/8548/EXP/ES/2015,-115.5726,32.622679999999995,9704,16.49,regular,3.8,8,Gasolinera Pemex,"Circuito Antonio Valdez Herrera No. 19 Fracc, Los Milagros","gas_station, point_of_interest, establishment"
7519,19893,"FORZA GAS, S.A. DE C.V.",PL/8270/EXP/ES/2015,-98.29044,19.02609,9705,18.19,regular,3.3,7,TOTAL San Bernardino,"Carretera Federal Puebla Atlixco No 8138, Puebla, San Bernardino Tlaxcalancingo, Tlaxcalancingo","gas_station, point_of_interest, establishment"
7520,19896,"MORONES SERVICIO EXPRESS, S. A. DE C. V.",PL/8521/EXP/ES/2015,-100.2676,25.68013,9706,17.99,regular,3.9,53,PEMEX,"Calle Benito Juárez 905, Centro de Guadalupe, Guadalupe","gas_station, point_of_interest, establishment"
7521,19898,ANGELBERTO LOPEZ JIMENEZ,PL/8488/EXP/ES/2015,-105.4129,22.374570000000002,9707,18.99,regular,4.1,18,Pemex,"Carrt No. 34 Sur, Nayarit San Felipe Aztatán - La Presa","gas_station, point_of_interest, establishment"
7522,19901,GASOLINERA BONFIL S.A. DE C.V.,PL/8513/EXP/ES/2015,-114.9761,32.29387,9708,16.1,regular,4.4,33,Gas station,"Miguel Hidalgo y Costilla, Centro, Ingeniero Luis B. Sánchez","gas_station, point_of_interest, establishment"
7523,19904,SERVIGAS EL MARENGO S.A. DE C.V.,PL/8395/EXP/ES/2015,-102.0403,26.99098,9709,19.3,regular,4.2,73,Pemex,"México 30 1505, Centro","gas_station, point_of_interest, establishment"
7524,19907,"SERVICIOS GASOLINEROS DE MEXICO, S.A. DE C.V.",PL/8200/EXP/ES/2015,-100.3565,25.69741,9710,19.39,regular,4.3,15,OXXO Gas,"Av Paseo de los Leones 1239, Cumbres 1º Sector, Monterrey","gas_station, point_of_interest, establishment"
7525,19909,NUESTRA SEÑORA DEL TEPEYAC S.A. DE C.V.,PL/8227/EXP/ES/2015,-94.55234,18.151329999999998,9711,17.99,regular,0,0,Gasolinera Cuality,"Cd Olmeca, Fraccionamiento Ciudad Olmeca","gas_station, point_of_interest, establishment"
7526,19911,SINERGIA DE ENERGETICOS S.A. DE C.V.,PL/8213/EXP/ES/2015,-98.26746,19.0223,9712,18.14,regular,3.6,11,Shell Perifuel 2,"Anillo Perif. Ecológico 3302, San Andrés Cholula","gas_station, convenience_store, food, point_of_interest, store, establishment"
7527,19914,ESTACION DE SERVICIO CINCO DE MAYO SA DE CV,PL/8720/EXP/ES/2015,-110.9365,31.30327,9713,16.55,premium,3.8,29,Pemex,"5 de Mayo # 106, 5 de Mayo, Nogales","gas_station, point_of_interest, establishment"
7528,19916,GASOLINERA RANCHO NUEVO S.A. DE C.V.,PL/8585/EXP/ES/2015,-97.52866,20.97109,9714,19.15,regular,4.1,66,GASOLINERA RANCHO NUEVO,"Carr. Costera del Golfo 105, Ejido Chapopote","gas_station, point_of_interest, establishment"
7529,19919,"SERVICIO EL ONCE, S.A. DE C.V.",PL/8343/EXP/ES/2015,-98.69574,20.13985,9715,17.35,regular,3.9,265,SERVICIO EL ONCE SA DE CV,"KM 104, Carretera México-Tampico, Casas Quemadas, Mineral del Monte","gas_station, point_of_interest, establishment"
7530,19922,DAVID ARROYO ARROYO,PL/8322/EXP/ES/2015,-102.0677,20.14173,9716,19.69,regular,1.7,3,Gasolinera MGM Churintzio,"KILOMETRO 36 CARRETERA LA PIEDAD, Carapan, Churintzio","gas_station, point_of_interest, establishment"
7531,19925,"SERVICIOS GASOLINEROS DE MEXICO, S.A. DE C.V.",PL/8243/EXP/ES/2015,-100.3035,25.70356,9717,19.3,regular,3.8,26,OXXO Gas,"Av Ruiz Cortinez 720 A OTE, Victoria, Monterrey","gas_station, point_of_interest, establishment"
7532,19928,"AUTOSERVICIO BENITEZ, SA DE CV",PL/8675/EXP/ES/2015,-117.0201,32.52005,9718,17.99,regular,4,31,ARCO,"C.P, Blvd. Agua Caliente No. 9816, Revolucion, Tijuana","gas_station, point_of_interest, establishment"
7533,19931,SUPER SERVICIO HERRERA DEL NORTE SA DE CV,PL/8469/EXP/ES/2015,-106.5227,31.6144,9719,12.49,regular,3,6,H GAS,"Esperanza, Ciudad Juárez","gas_station, point_of_interest, establishment"
7534,19934,E.S.G.E.S. S.A DE C.V,PL/8409/EXP/ES/2015,-91.17598000000001,18.9681,9720,20.29,regular,3.6,37,Gasolinera,"Benito Juárez, Carmen","gas_station, point_of_interest, establishment"
7535,19936,ESTACION DE SERVICIO SANTA TERESA SA DE CV,PL/8463/EXP/ES/2015,-96.35932,18.81381,9721,18.49,regular,3.8,47,Santa Teresa gas station,"Los Robles, Córdoba - Boca del Rio 8319, Los Robles","gas_station, point_of_interest, establishment"
7536,19939,"SERVICIO CHUMATO, S.A. DE C.V.",PL/8418/EXP/ES/2015,-102.8313,20.108420000000002,9722,19.0,regular,3.9,35,PEMEX 6383,"Km., 2 de Abril 22, Centro Cuatro, Sahuayo de Morelos","gas_station, point_of_interest, establishment"
7537,19942,ROSALIO VELAZQUEZ CADEZA,PL/8284/EXP/ES/2015,-96.65831,18.602710000000002,9723,19.49,regular,4,21,Gasolinera Almolonga,"k.m. Carrertera El, Cinco de Mayo 0, Refugio Viejo, Cosolapa","gas_station, point_of_interest, establishment"
7538,19945,"OPERADORA DE ESTACIONES DE GASOLINA, S.A DE C.V.",PL/8702/EXP/ES/2015,-99.52667,19.28634,9724,18.49,diesel,3.6,112,Pemex,"Av. de las Partidas, Parque Industrial, Lerma de Villada","gas_station, point_of_interest, establishment"
7539,19948,SERVICIO CORMA S.A. DE C.V.,PL/8461/EXP/ES/2015,-95.71559,18.07145,9725,18.29,regular,4.1,11,Pemex,"Bosque, Villa Azueta","gas_station, point_of_interest, establishment"
7540,19950,SERVICIO HERNANDEZ GASOLINERA SA DE CV,PL/8708/EXP/ES/2015,-105.664,26.930509999999998,9726,18.35,regular,3.8,24,Pemex,"Calle Carlos Fuero, Noche Triste y, San Nicolás, Hidalgo del Parral","gas_station, point_of_interest, establishment"
7541,19952,SERVICIO COLÓN S.A. DE C.V.,PL/8671/EXP/ES/2015,-102.5819,22.770039999999998,9727,17.89,regular,3.6,170,Pemex,"Miguel Alemán y, Carr.Panamericana, Sierra de Alica, Zacatecas","gas_station, point_of_interest, establishment"
7542,19954,SILVIA KARINA ESPINOZA MEDINA,PL/8331/EXP/ES/2015,-107.3935,24.870179999999998,9728,18.29,regular,4.1,14,Gasolinera Pemex,"Avenida Gral. Alvaro Obregon No.7529 Norte, Loma de Rodriguera, Culiacán Rosales","gas_station, point_of_interest, establishment"
7543,19957,MARIA ESTHER PARRA BLANCO,PL/8512/EXP/ES/2015,-96.58986999999999,19.37367,9729,17.25,regular,3.6,22,PeMex,"Carr. Xalapa Veracruz 76, Coscorrón","gas_station, point_of_interest, establishment"
7544,19960,INMOBILIARIA MONROY RUIZ S.A. DE C.V.,PL/8186/EXP/ES/2015,-99.56969000000001,19.3671,9730,18.11,regular,0,0,bp,"C.P, Carretera Toluca-Naucalpan Villa, Cuauhtémoc Sur N, San Mateo Otzacatipan","gas_station, convenience_store, cafe, food, point_of_interest, store, establishment"
7545,19963,AUTO EXPRESS CALZADA -PERIFERICO S.A. DE C.V.,PL/8486/EXP/ES/2015,-103.3178,20.72043,9731,19.96,regular,4,1,Gasolinera Pemex,"Calz Independencia Nte No. 3875, Ricardo Flores Magón, Guadalajara","gas_station, point_of_interest, establishment"
7546,19965,"SERVICIO PARRILLA, S.A. DE C.V.",PL/8603/EXP/ES/2015,-92.92286,17.89893,9732,17.49,regular,4.1,56,Servicio Parrilla Sa de Cv,"CTRA. VILLAHERMOSA TEAPA KM 13 COL, Parrilla 1ra. Secc., Las Margaritas, Parrilla","gas_station, point_of_interest, establishment"
7547,19968,RAYO GAS S.A. DE C.V.,PL/8545/EXP/ES/2015,-100.8998,22.15492,9733,17.44,premium,3.8,113,Gasolinera Pemex,"Carr. RíoVerde 2204, Fraccionamiento, Soledad de Graciano Sánchez","gas_station, point_of_interest, establishment"
7548,19971,SERVICIO GONZALEZ AVILA SA DE CV,PL/8366/EXP/ES/2015,-99.01494,19.775679999999998,9734,17.7,regular,3,9,Pemex,"Calle Emiliano Zapata, San Juan Pueblo Nuevo","gas_station, point_of_interest, establishment"
7549,19974,VICTOR MANUEL SCHULTZ SOLIS,PL/8160/EXP/ES/2015,-108.5393,27.39902,9735,20.35,regular,0,0,Gasolinera Pemex,Chínipas de Almada,"gas_station, point_of_interest, establishment"
7550,19977,ESTACION DE SERVICIO CINCO DE MAYO SA DE CV,PL/8725/EXP/ES/2015,-110.9408,31.2783,9736,16.55,premium,3.4,34,Gasolinera Pemex,"Av. Nuevo Nogales No. 3041, Industrial, Nogales","gas_station, point_of_interest, establishment"
7551,19979,GASOLINERIA LOS PINOS S.A. DE C.V.,PL/8240/EXP/ES/2015,-99.9997,19.4172,9737,19.2,regular,3.7,62,Gasolinera Los Pinos oxxo gas,Morelia-Toluca 203,"gas_station, point_of_interest, establishment"
7552,19982,SALYMA COMBUSTIBLES SA DE CV,PL/8626/EXP/ES/2015,-100.632,17.2118,9738,18.8,regular,3.7,46,Gasolinera Tecpan,"Zihuatanejo Kilómetro 102, Lindavista, Técpan de Galeana","gas_station, point_of_interest, establishment"
7553,19985,AUTOSERVICIOS AZTLAN SA DE CV,PL/8481/EXP/ES/2015,-103.2719,20.61693,9739,17.9,regular,4.1,133,Gasolinera Pemex,"Av. Tonala, Cd Aztlán, Tonalá","gas_station, point_of_interest, establishment"
7554,19988,"GAS SERVICIO COMERCIAL MONACO, S.A. DE C.V.",PL/8715/EXP/ES/2015,-111.0373,29.0813,9740,19.94,regular,3.4,19,Gasolinera Pemex,"Blvd. Luis Donaldo Colosio M. 987, La Manga, Hermosillo","gas_station, point_of_interest, establishment"
7555,19990,Estación de Servicio Bustamante SA de CV,PL/8718/EXP/ES/2015,-98.80041999999999,19.55254,9741,18.99,regular,3.6,66,Gasolinería Bustamante,"56240, Texcoco-Calpulalpan 122a, Jardines de Sta Ines, San Joaquín Coapango","gas_station, point_of_interest, establishment"
7556,19993,"SERVICIOS GASOLINEROS DE MEXICO, S.A. DE C.V.",PL/8663/EXP/ES/2015,-100.2925,25.79331,9742,19.3,regular,4.5,2,Comesga,"Carr. a Colombia 400, Ex Hacienda el Cañada, Cd Gral Escobedo","gas_station, point_of_interest, establishment"
7557,19995,BURGOS PLUS GASOLINERAS S.A. DE C.V.,PL/8762/EXP/ES/2015,-98.20662,26.00836,9743,20.49,diesel,1,1,Pemex,"Carrt. a, Puente Internacional Reynosa-Pharr # 1600, Reynosa","gas_station, point_of_interest, establishment"
7558,19998,"SUPERSERVICIO TERECAR, S.A. DE C.V.",PL/8290/EXP/ES/2015,-102.2539,21.8932,9744,18.49,regular,0,0,Mobil,"Av Siglo xxi 120, Municipio Libre, 20199 Aguascalientes, Ags Fracc, Municipio Libre, Aguascalientes","gas_station, point_of_interest, establishment"
7559,20001,ESTACION DE SERVICIO LA SABUGA SA DE CV,PL/8649/EXP/ES/2015,-98.03333,19.03893,9745,17.69,regular,5,1,Gasolinera Pemex,"Carretera Federal Puebla-Tehuacán Km. 18, Tepalcayuca o El Carmen, San Nicolás, Amozoc","gas_station, point_of_interest, establishment"
7560,20004,"GLV GASOLINERA LAS VILLAS, S. A. DE C. V.",PL/8305/EXP/ES/2015,-110.9246,27.946990000000003,9746,19.89,regular,0,0,Gasolinera Pemex,"Boulevard Diana Laura Riojas, Esq. Mar Del Norte, Guaymas Norte, Secc. Los Lagos, Heroica Guaymas","gas_station, point_of_interest, establishment"
7561,20006,"POLIGAS, S.A. DE C.V.",PL/8287/EXP/ES/2015,-98.28426,19.09676,9747,18.29,regular,4,79,TOTAL Periférico,Anillo Perif. Ecológico km 5,"gas_station, point_of_interest, establishment"
7562,20009,ENERGETICOS PARA TODOS S. A. DE C. V.,PL/8309/EXP/ES/2015,-100.3097,25.7081,9748,19.91,regular,0,0,Orsan,"Sin Nombre de Col 20, Monterrey","gas_station, point_of_interest, establishment"
7563,20012,GASOLINERA SILTEPEC S.A. DE C.V.,PL/8613/EXP/ES/2015,-92.31971999999999,15.550370000000001,9749,19.0,regular,0,0,Pemex,"Carretera Siltepec-Motozintla Sin Numero, Barrio Las Cruces, Siltepec","gas_station, point_of_interest, establishment"
7564,20014,"HIDROSINA PLUS, S.A.P.I. DE C.V.",PL/8177/EXP/ES/2015,-98.19372,19.071379999999998,9750,17.69,regular,3.9,26,Gasolinera Hidrosina,"Norte (Heroes Del 5 De Mayo)-13 Norte, Zona Sin Asignación de Nombre de Col 1, Santa María, Puebla","gas_station, point_of_interest, establishment"
7565,20016,"CONSORCIO GASOLINERO PLUS, S.A. DE C.V.",PL/8466/EXP/ES/2015,-97.52164,25.87729,9751,15.39,regular,5,1,Hidrosina,"Prol. González y, Leyes de Reforma No. 2035, Parque Industrial, Heroica Matamoros","gas_station, point_of_interest, establishment"
7566,20018,CARLOS HERNAN FIGUEROA MARTINEZ,PL/8638/EXP/ES/2015,-88.57333,21.58389,9752,19.2,regular,3.2,13,Pemex,"Calle 10 # 180, Río Lagartos","gas_station, point_of_interest, establishment"
7567,20021,Servicio Nainari Las Torres S.A. de C.V.,PL/8711/EXP/ES/2015,-109.9052,27.4915,9753,19.75,regular,1,1,Gasolinera Pemex,"Los Monjes Iii, Av. No Reeleccion 2602 Ote, Las Haciendas","gas_station, point_of_interest, establishment"
7568,20023,JUAN MANUEL MUÑOZ LUEVANO,PL/8293/EXP/ES/2015,-100.91,25.435579999999998,9754,16.99,regular,3.8,100,Cargo Gas Convenciones,"Blvrd los Fundadores 8550, Sin Nombre de Col 13, Saltillo","gas_station, point_of_interest, establishment"
7569,20026,"GRUPO INMOBILIARIA DIXA, SA DE CV",PL/8367/EXP/ES/2015,-107.4101,24.82139,9755,20.98,premium,3.8,25,PEMEX,"Blvd S/No Culiacan Sinaloa MX 80070, Enrique Félix Castro, Culiacán Rosales","gas_station, point_of_interest, establishment"
7570,20028,COMBUSTIBLES PINOS ALTOS SA DE CV,PL/8679/EXP/ES/2015,-106.1679,28.540309999999998,9756,18.49,regular,3.9,461,Gasolinera,El Fresno,"gas_station, point_of_interest, establishment"
7571,20031,IRENE GUADALUPE NAVIDAD CARDENAS,PL/8312/EXP/ES/2015,-106.4065,23.25575,9757,19.0,regular,4.8,10,GASOLINERA NAVI,"Av Sta Rosa 3620, Fuentes del Valle, Mazatlán","gas_station, point_of_interest, establishment"
7572,20033,"ENERGETICOS Y LUBRICANTES, S. A. DE C. V.",PL/8515/EXP/ES/2015,-100.2712,25.70755,9758,17.99,regular,4.6,443,Goodprice,"Sin Nombre de Col 21, Monterrey","gas_station, point_of_interest, establishment"
7573,20035,SUPER SERVICIO 5 DE MAYO S.A. DE C.V.,PL/8682/EXP/ES/2015,-100.6402,23.62031,9759,18.35,regular,1,2,Pemex,"Carr Matehuala, San Luis Km.1, Sta Ana, Matehuala","gas_station, point_of_interest, establishment"
7574,20038,MULTISERVICIOS ESPECIALIZADOS MORITA S.A. DE C.V.,PL/8669/EXP/ES/2015,-102.2444,21.53213,9760,19.39,regular,0,0,BP,"Lib. Carretero 1896, México, Encarnación de Díaz","gas_station, convenience_store, cafe, food, point_of_interest, store, establishment"
7575,20039,LUIS LAURO TORRES VELEZ,PL/8684/EXP/ES/2015,-102.0652,26.98405,9761,19.3,regular,3.8,55,Gasolinera Pemex,"Francisco I. Madero 105, Cuatro Ciénegas de Carranza, Zona Centro, Cuatrociénegas","gas_station, point_of_interest, establishment"
7576,20042,COMBUSTIBLES Y LUBRICANTES DON JUSTO SA DE CV,PL/8506/EXP/ES/2015,-95.64558000000001,18.72117,9762,17.94,regular,0,0,BP,"Costera del Golfo Km 50.3 de la Carrt. Fed. Paso Delq Toro, Alvarado","gas_station, atm, finance, cafe, food, point_of_interest, establishment"
